,Category,Subcategory,Difficulty,Solution,Prerequisite,Hint,Task,Sample Input,Sample Output,Cyclomatic Complexity,Halstead Difficulty,Halstead Effort,Halstead Volume,Halstead Time,SLoC,Logical SLoC,Number of Functions,Number of Classes,Number of Lines,Number of Comments,Diff SLoC LLoC,Maintainability Index,Student ID,Demanding,Effort,Satisfied,Stress,Exercise ID,Num of Bursts,Total Keystrokes,Total Time,Avg. Latency,Num of Deletions,Num of Insertions,Edit Ratio,Freq of nan,Freq of Enter,Freq of KeyD,Freq of KeyE,Freq of KeyF,Freq of Space,Freq of KeyC,Freq of KeyO,Freq of KeyU,Freq of KeyN,Freq of KeyT,Freq of ShiftLeft,Freq of Minus,Freq of KeyV,Freq of KeyW,Freq of KeyL,Freq of KeyS,Freq of Digit9,Freq of KeyR,Freq of ArrowRight,Freq of Backspace,Freq of Tab,Freq of ArrowLeft,Freq of Semicolon,Freq of ArrowDown,Freq of Equal,Freq of BracketLeft,Freq of BracketRight,Freq of Quote,Freq of KeyA,Freq of Comma,Freq of KeyI,Freq of KeyG,Freq of Digit0,Freq of Backslash,Freq of KeyP,Freq of Digit1,Freq of KeyM,Freq of ArrowUp,Freq of Period,Freq of ControlLeft,Freq of Delete,Freq of KeyH,Freq of KeyJ,Freq of Digit2,Freq of KeyB,Freq of Digit3,Freq of Digit5,Freq of Digit6,Freq of KeyZ,Freq of ShiftRight,Freq of KeyX,Freq of KeyY,Freq of Slash,Freq of Digit4,Freq of Digit7,Freq of Digit8,Freq of KeyQ,Freq of Insert,Freq of Home,Freq of MetaLeft,Freq of KeyK,Freq of NumpadSubtract,Freq of MetaRight,Freq of Numpad0,Freq of End,Freq of AltLeft,Freq of Backquote,Freq of CapsLock,Freq of Numpad4,Freq of PageDown,Freq of Escape,Freq of NumpadAdd,Freq of Numpad1,Freq of Numpad2,Freq of NumpadMultiply,Freq of NumpadDecimal,Freq of Numpad5,Freq of Numpad6,Freq of NumpadEnter,Freq of Numpad3,Freq of Numpad8,Freq of Numpad7,Freq of ControlRight,Freq of PageUp,Short Pause,Num of Code Executions,Num of AI Feedback Calls,Num of Editor Actives,Num of Editor Inactives,Large Editor Deactives,Medium Editor Deactives,Small Editor Deactives,Large Editor Deactive Time (Mean),Medium Editor Deactive Time (Mean),Small Editor Deactive Time (Mean),Num of Page Actives,Num of Page Inactives,Large Page Deactives,Medium Page Deactives,Small Page Deactives,Large Page Deactive Time (Mean),Medium Page Deactive Time (Mean),Small Page Deactive Time (Mean),Final Grade,Function Definition,Recursion,Conditional Statements,Loops,Class Definition,Instance Variables,Mathematical Operations,List Operations,String Operations,Nested Data Structures,Error Handling,State Management,Mathematical Sequences,Cognitive Load
42,classes_and_objects,creating_a_class,easy,"class Rectangle:
    def __init__(self, length, width):
        self.length = length
        self.width = width

    def area(self):
        return self.length * self.width

    def perimeter(self):
        return 2 * (self.length + self.width)

# Example usage:
my_rectangle = Rectangle(10, 5)
print('Area:', my_rectangle.area()) # Outputs: Area: 50
print('Perimeter:', my_rectangle.perimeter()) # Outputs: Perimeter: 30","Students should understand basic class construction, attribute definition, and use of self to access attributes.","Remember that the area of a rectangle can be calculated by multiplying its length by its width, and the perimeter is the sum of the lengths of all sides.","Create a Python class named `Rectangle` with two attributes: `length` and `width`. The class should have two methods: `area` which returns the area of the rectangle, and `perimeter` which returns the perimeter of the rectangle.","`my_rectangle = Rectangle(10, 5)
print('Area:', my_rectangle.area())
print('Perimeter:', my_rectangle.perimeter())`","`Area: 50
Perimeter: 30` because the area is length * width and the perimeter is 2 * (length + width).",5,14,11,11,0,3,0,4,1,14,0,3,65.68029284925473,Student_5,2,1,5,1,2171,4.0,372.0,156.522,0.42189218328840966,125.0,257.0,1.0268817204301075,0.0,15.0,11.0,38.0,14.0,18.0,6.0,0.0,2.0,9.0,17.0,23.0,5.0,1.0,5.0,20.0,12.0,4.0,12.0,4.0,65.0,4.0,3.0,5.0,6.0,4.0,0.0,0.0,0.0,5.0,2.0,9.0,6.0,0.0,0.0,3.0,0.0,4.0,5.0,6.0,6.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,3,1,7.0,7.0,0.0,8.0,6.0,0.0,13.648124992875001,2.274500091833333,4.0,4.0,1.0,4.0,3.0,141.027000189,21.28500002625,2.292333285,55.0,1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,0.09999999999999987
43,classes_and_objects,inheritance,medium,"class Shape:
    def __init__(self, color):
        self.color = color

class Square(Shape):
    def __init__(self, color, side):
        super().__init__(color)
        self.side = side

    def area(self):
        return self.side ** 2

# Example usage:
square = Square('blue', 3)
print(square.area())  # Outputs: 9","Students should be aware of class inheritance, the `super()` function, and how to override methods in subclasses.",Don't forget to call the initializer of the parent `Shape` class using `super()` and override the `area` method for `Square`.,Inherit from a class `Shape` to create a subclass `Square`. The `Shape` class has an instance variable `color`. The `Square` class is initialized with `color` and `side` (the length of a side of the square). Implement the method `area` in the `Square` class that calculates and returns the area of the square.,"square = Square('blue', 3)
print(square.area())",`9` because the area of a square with a side length of 3 is `3*3`.,7,13,10,10,0,3,0,5,2,13,0,3,74.30721496632883,Student_5,2,1,4,2,1949,2.0,381.0,193.328,0.5087578947368421,116.0,285.0,1.05249343832021,0.0,15.0,8.0,39.0,11.0,24.0,8.0,12.0,8.0,4.0,5.0,30.0,11.0,0.0,0.0,17.0,27.0,11.0,18.0,1.0,53.0,3.0,1.0,6.0,0.0,4.0,0.0,0.0,1.0,13.0,4.0,11.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,7.0,6.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,1,6.0,6.0,0.0,9.0,3.0,0.0,17.16755554411111,3.2693333626666665,8.0,8.0,1.0,9.0,6.0,77.905000209,24.09177780177778,2.1293332575000004,70.0,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,0.4999999999999998
44,classes_and_objects,defining_attributes_and_methods,hard,"import time

class Timer:
    def __init__(self):
        self.start_time = None
        self.end_time = None

    def start(self):
        self.start_time = time.time()
        self.end_time = None

    def stop(self):
        if self.start_time is None:
            raise ValueError('Timer must be started before it can be stopped.')
        self.end_time = time.time()

    def duration(self):
        if self.start_time is None or self.end_time is None:
            raise ValueError('Timer must be started and stopped to get the duration.')
        return self.end_time - self.start_time

# Example usage:
t = Timer()
t.start()
time.sleep(2)
t.stop()
print(t.duration()) # Outputs: 2.0 (approximately)","Students should be familiar with basic class creation, error handling using exceptions, and working with the `time` module.",Use `time.time()` to get the current time. Make sure the timer is in the correct state before allowing `stop` and `duration` to be called.,"In this exercise, you will create a Python class called `Timer`. The class should have methods to `start` the timer, `stop` the timer, and `duration` which should return the time elapsed between the start and stop times in seconds. Additionally, include error handling to ensure that `stop` cannot be called before `start` and that `duration` cannot be called unless the timer has been both started and stopped. Use the `time` module from Python's standard library to get the current time.","`t = Timer() 
t.start() 
# assume a duration of 2 seconds between start and stop 
time.sleep(2) 
t.stop() 
print(t.duration())`","`2.0` or close to `2.0`, depending on the actual time elapsed.",10,32,26,26,0,6,0,5,1,32,0,6,59.72116353039275,Student_5,2,2,4,2,2135,9.0,966.0,492.879999,0.5107564756476684,212.0,718.0,0.9627329192546584,0.0,36.0,21.0,87.0,34.0,64.0,4.0,22.0,19.0,23.0,69.0,53.0,12.0,3.0,0.0,28.0,57.0,17.0,39.0,13.0,150.0,18.0,10.0,9.0,11.0,14.0,0.0,0.0,2.0,33.0,0.0,27.0,1.0,12.0,0.0,13.0,0.0,14.0,3.0,20.0,3.0,0.0,11.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,7,2,11.0,11.0,0.0,11.0,11.0,0.0,15.116636319818184,2.6494545069090907,5.0,6.0,2.0,6.0,3.0,208.699999928,28.7098333835,3.6996666593333334,85.0,1,-1,1,-1,1,1,1,-1,-1,-1,1,-1,-1,0.8
45,for_loops,for_loop_with_range_iterate_over_string,easy,"def count_vowels(word):
    count = 0
    vowels = 'aeiou'
    for i in range(len(word)):
        if word[i].lower() in vowels:
            count += 1
    return count

# Example usage:
print(count_vowels('umbrella')) # Outputs: 3","Students should be familiar with for loops, the range function, and basic string operations.",Convert the input string to lowercase to simplify checking and use a loop to count vowels.,"Write a Python program that asks the user to input a word and then uses a for loop with range to count the number of vowels ('a', 'e', 'i', 'o', 'u') in the word. The program should print the total number of vowels found.",`count_vowels('umbrella')`,`3` because there are 3 vowels in 'umbrella'.,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Student_6,4,4,2,3,586,16.0,889.0,792.768,0.8927567567567568,204.0,599.0,0.9032620922384702,0.0,29.0,14.0,61.0,9.0,34.0,12.0,30.0,13.0,26.0,57.0,48.0,3.0,6.0,14.0,25.0,29.0,21.0,51.0,40.0,134.0,0.0,27.0,10.0,9.0,28.0,11.0,3.0,9.0,13.0,1.0,35.0,4.0,8.0,2.0,11.0,8.0,3.0,9.0,5.0,6.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,27,3,21.0,21.0,0.0,17.0,25.0,0.0,12.902941227,2.7938399983199997,,,,,,,,,50.0,1,-1,1,1,-1,-1,0,0,0,-1,-1,-1,-1,2.6
46,for_loops,nested_for_loop,medium,"def is_prime(num):
    if num < 2:
        return False
    for i in range(2, int(num**0.5) + 1):
        if num % i == 0:
            return False
    return True

def find_prime_pairs(N):
    primes = [i for i in range(2, N+1) if is_prime(i)]
    pairs = [(x, y) for x, y in zip(primes, primes[1:]) if y - x == 6]
    return pairs

# Example usage:
print(find_prime_pairs(30)) # Outputs: [(5, 11), (7, 13), (11, 17), (13, 19), (17, 23), (23, 29)]","Students should know how to define functions, use for loops, list comprehensions, and understand the concept of prime numbers.","First, create a helper function to check for prime numbers. Then, generate a list of primes and find pairs that satisfy the 'sexy primes' condition.","Write a Python function `find_prime_pairs` that takes an integer `N` and returns a list of tuples, where each tuple (`x`, `y`) represents a pair of prime numbers such that `x < y <= N` and `y - x == 6`. This difference of 6 is sometimes referred to as 'sexy primes'.",`find_prime_pairs(30)`,"`[(5, 11), (7, 13), (11, 17), (13, 19), (17, 23), (23, 29)]` because these are the pairs of primes less than 30 that are 6 units apart.",11,16,14,14,0,2,0,2,0,16,0,2,59.020205578774956,Student_6,4,4,5,2,683,7.0,446.0,476.237999,1.0701977505617977,73.0,308.0,0.8542600896860987,0.0,18.0,13.0,22.0,13.0,28.0,0.0,3.0,7.0,21.0,7.0,38.0,8.0,0.0,0.0,2.0,10.0,14.0,18.0,20.0,60.0,4.0,12.0,9.0,3.0,7.0,1.0,1.0,0.0,11.0,6.0,22.0,3.0,3.0,0.0,9.0,1.0,7.0,1.0,3.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,15.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,1,1,3.0,3.0,0.0,4.0,2.0,0.0,16.423500001,2.165499806,,,,,,,,,60.0,1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,0,1.7999999999999998
47,for_loops,for_and_while_loop_combo,hard,"def generate_substrings(s):
    substrings = []
    for start in range(len(s)):
        end = start
        while end < len(s):
            substrings.append(s[start:end+1])
            end += 1
    return substrings

# Example usage:
print(generate_substrings('abc')) # Outputs the specified sample output","Students should be comfortable with string slicing, manipulating lists, and nested loops in Python.",Use the index from the `for` loop as the starting point and expand the end index using the `while` loop to create each substring.,Write a Python program that uses a combination of `for` and `while` loops to construct a list of all the substrings of a given string `s`. Your function `generate_substrings` should take a single argument `s` and return a list of all possible contiguous substrings. Use the `for` loop to control the starting point of each substring and the nested `while` loop to extend the substring character by character until the end of the string is reached.,`generate_substrings('abc')`,"`['a', 'ab', 'abc', 'b', 'bc', 'c']` because these are all the contiguous substrings that can be formed from the string 'abc'.",3,9,10,9,0,0,0,1,0,9,0,0,68.53923071849268,Student_6,4,4,4,2,760,8.0,281.0,295.391999,1.054971425,47.0,211.0,0.9181494661921709,0.0,10.0,3.0,19.0,2.0,13.0,0.0,1.0,7.0,12.0,14.0,21.0,2.0,0.0,1.0,8.0,24.0,9.0,14.0,9.0,37.0,5.0,1.0,6.0,1.0,6.0,3.0,1.0,0.0,4.0,2.0,15.0,4.0,1.0,0.0,5.0,4.0,0.0,0.0,4.0,0.0,2.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,3,1,3.0,3.0,1.0,2.0,3.0,74.819999933,26.2620002035,1.6206665040000001,,,,,,,,,100.0,1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1.9999999999999998
48,recursion,handling_recursion_depth,easy,"def fibonacci(n):
    if n <= 0:
        return 0
    elif n == 1:
        return 1
    else:
        return fibonacci(n-1) + fibonacci(n-2)

# Example usage:
print(fibonacci(6)) # Outputs: 8",The students should be comfortable with recursion and should understand the Fibonacci sequence.,Define the base cases for when `n` is 0 or 1 and use recursion to express the relation `F(n) = F(n-1) + F(n-2)`.,"Construct a recursive Python function called `fibonacci` that will return the `n`-th number in the Fibonacci sequence. The sequence starts with 0 and 1, and every number thereafter is the sum of the previous two.",`fibonacci(6)`,"`8` because the Fibonacci sequence up to the 6th number is: 0, 1, 1, 2, 3, 5, 8.",3,8,7,7,1,0,1,1,0,8,1,1,90.0477556904874,Student_6,3,1,5,1,434,2.0,177.0,134.437,0.763846590909091,24.0,140.0,0.9265536723163842,0.0,8.0,2.0,10.0,7.0,10.0,2.0,4.0,5.0,16.0,8.0,14.0,2.0,1.0,1.0,1.0,3.0,5.0,8.0,2.0,20.0,3.0,0.0,5.0,0.0,5.0,0.0,0.0,1.0,4.0,0.0,11.0,3.0,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,1,2.0,2.0,0.0,3.0,1.0,0.0,28.627333323,1.73300004,,,,,,,,,100.0,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,0.3999999999999999
49,recursion,defining_a_recursive_function,medium,"def recursive_reverse(s):
    if len(s) == 0:
        return s
    else:
        return s[-1] + recursive_reverse(s[:-1])

# Example usage:
print(recursive_reverse('hello'))  # Outputs: 'olleh'",Students should understand the concept of string slicing and recursion in Python.,Consider the last character of the string and recursively reverse the remaining part of the string.,"Write a Python function named `recursive_reverse` that takes a string as input and returns the string reversed using recursion. If the input string is empty, the function should return an empty string.",`recursive_reverse('hello')`,`'olleh'` because the reverse of the string 'hello' is 'olleh'.,2,4,5,4,0,0,0,1,0,4,0,0,74.14086516603763,Student_6,2,4,4,2,568,6.0,182.0,200.292,1.1065856353591161,35.0,117.0,0.8351648351648352,0.0,4.0,1.0,14.0,3.0,4.0,1.0,0.0,4.0,8.0,4.0,20.0,5.0,2.0,0.0,4.0,13.0,8.0,10.0,10.0,25.0,1.0,4.0,6.0,1.0,3.0,5.0,0.0,3.0,0.0,0.0,4.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,3,1,3.0,3.0,0.0,4.0,2.0,0.0,26.678000033000004,4.4344999785,,,,,,,,,100.0,1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1.3999999999999997
50,recursion,defining_a_recursive_function,hard,"def flatten_list(lst):
    flat_list = []
    for item in lst:
        if isinstance(item, list):
            flat_list.extend(flatten_list(item))
        else:
            flat_list.append(item)
    return flat_list

# Example usage:
print(flatten_list([1, [2, [3, 4], [[5]], 6, 7], 8])) # Outputs: [1, 2, 3, 4, 5, 6, 7, 8]","Students should know how to use lists, loops, recursion, and type checking with `isinstance`.","Use a for loop to iterate through each element. For each list found, call the function recursively; otherwise, add the element to the resulting list.",Develop a Python program that defines a recursive function named `flatten_list` which takes a list with nested lists of arbitrary depth and returns a flat list containing all the elements in a single list with no nesting.,"`flatten_list([1, [2, [3, 4], [[5]], 6, 7], 8])`","`[1, 2, 3, 4, 5, 6, 7, 8]` because the nested list structures have been removed and all elements are in one flat list.",3,8,8,8,0,0,0,1,0,8,0,0,100.0,Student_6,3,2,4,1,547,1.0,305.0,168.759999,0.5551315756578947,103.0,241.0,1.1278688524590164,0.0,8.0,7.0,34.0,10.0,17.0,3.0,4.0,4.0,22.0,24.0,14.0,3.0,0.0,0.0,21.0,18.0,4.0,5.0,6.0,36.0,7.0,5.0,5.0,0.0,3.0,1.0,1.0,0.0,9.0,1.0,14.0,1.0,1.0,0.0,2.0,0.0,6.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,1,3.0,3.0,1.0,4.0,1.0,98.463000059,16.0455001595,4.628999948,,,,,,,,,65.0,1,0,1,1,-1,-1,-1,1,-1,1,-1,-1,-1,0.8999999999999999
51,classes_and_objects,creating_a_class,easy,"class Rectangle:
    def __init__(self, length, width):
        self.length = length
        self.width = width

    def area(self):
        return self.length * self.width

    def perimeter(self):
        return 2 * (self.length + self.width)

# Example usage:
my_rectangle = Rectangle(10, 5)
print('Area:', my_rectangle.area()) # Outputs: Area: 50
print('Perimeter:', my_rectangle.perimeter()) # Outputs: Perimeter: 30","Students should understand basic class construction, attribute definition, and use of self to access attributes.","Remember that the area of a rectangle can be calculated by multiplying its length by its width, and the perimeter is the sum of the lengths of all sides.","Create a Python class named `Rectangle` with two attributes: `length` and `width`. The class should have two methods: `area` which returns the area of the rectangle, and `perimeter` which returns the perimeter of the rectangle.","`my_rectangle = Rectangle(10, 5)
print('Area:', my_rectangle.area())
print('Perimeter:', my_rectangle.perimeter())`","`Area: 50
Perimeter: 30` because the area is length * width and the perimeter is 2 * (length + width).",5,9,8,8,0,1,0,4,1,9,0,1,69.73958790734747,Student_6,3,2,4,1,2171,4.0,350.0,231.887,0.664432664756447,57.0,272.0,0.94,0.0,13.0,14.0,36.0,15.0,16.0,2.0,0.0,2.0,14.0,22.0,19.0,4.0,0.0,9.0,24.0,13.0,4.0,10.0,3.0,49.0,1.0,1.0,4.0,4.0,8.0,0.0,0.0,0.0,5.0,1.0,12.0,11.0,2.0,0.0,1.0,0.0,1.0,2.0,8.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3,3,4.0,4.0,1.0,5.0,2.0,89.822000265,17.9837999342,4.062000036,,,,,,,,,50.0,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,0.8999999999999999
52,classes_and_objects,inheritance,medium,"class Shape:
    def __init__(self, color):
        self.color = color

class Square(Shape):
    def __init__(self, color, side):
        super().__init__(color)
        self.side = side

    def area(self):
        return self.side ** 2

# Example usage:
square = Square('blue', 3)
print(square.area())  # Outputs: 9","Students should be aware of class inheritance, the `super()` function, and how to override methods in subclasses.",Don't forget to call the initializer of the parent `Shape` class using `super()` and override the `area` method for `Square`.,Inherit from a class `Shape` to create a subclass `Square`. The `Shape` class has an instance variable `color`. The `Square` class is initialized with `color` and `side` (the length of a side of the square). Implement the method `area` in the `Square` class that calculates and returns the area of the square.,"square = Square('blue', 3)
print(square.area())",`9` because the area of a square with a side length of 3 is `3*3`.,7,12,9,9,0,3,0,5,2,12,0,3,75.30536721992928,Student_6,3,4,4,4,1949,7.0,335.0,217.101,0.650002994011976,51.0,247.0,0.8895522388059701,0.0,14.0,10.0,27.0,13.0,17.0,9.0,16.0,4.0,3.0,3.0,16.0,8.0,0.0,0.0,20.0,25.0,4.0,16.0,13.0,42.0,2.0,14.0,5.0,1.0,4.0,1.0,0.0,0.0,9.0,2.0,11.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,9.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1,1,2.0,2.0,1.0,3.0,0.0,161.117000341,24.009999910999998,0.0,,,,,,,,,55.0,0,-1,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1,2.0999999999999996
53,classes_and_objects,defining_attributes_and_methods,hard,"import time

class Timer:
    def __init__(self):
        self.start_time = None
        self.end_time = None

    def start(self):
        self.start_time = time.time()
        self.end_time = None

    def stop(self):
        if self.start_time is None:
            raise ValueError('Timer must be started before it can be stopped.')
        self.end_time = time.time()

    def duration(self):
        if self.start_time is None or self.end_time is None:
            raise ValueError('Timer must be started and stopped to get the duration.')
        return self.end_time - self.start_time

# Example usage:
t = Timer()
t.start()
time.sleep(2)
t.stop()
print(t.duration()) # Outputs: 2.0 (approximately)","Students should be familiar with basic class creation, error handling using exceptions, and working with the `time` module.",Use `time.time()` to get the current time. Make sure the timer is in the correct state before allowing `stop` and `duration` to be called.,"In this exercise, you will create a Python class called `Timer`. The class should have methods to `start` the timer, `stop` the timer, and `duration` which should return the time elapsed between the start and stop times in seconds. Additionally, include error handling to ensure that `stop` cannot be called before `start` and that `duration` cannot be called unless the timer has been both started and stopped. Use the `time` module from Python's standard library to get the current time.","`t = Timer() 
t.start() 
# assume a duration of 2 seconds between start and stop 
time.sleep(2) 
t.stop() 
print(t.duration())`","`2.0` or close to `2.0`, depending on the actual time elapsed.",10,21,18,18,0,3,0,5,1,21,0,3,60.84608230476774,Student_6,4,4,4,2,2135,10.0,645.0,308.094,0.47840683229813663,135.0,486.0,0.9627906976744186,0.0,28.0,12.0,60.0,31.0,31.0,4.0,6.0,6.0,24.0,46.0,38.0,7.0,0.0,0.0,24.0,35.0,15.0,29.0,15.0,93.0,7.0,1.0,10.0,5.0,9.0,0.0,0.0,3.0,17.0,0.0,32.0,0.0,5.0,0.0,10.0,1.0,17.0,4.0,15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2,1,2.0,2.0,2.0,2.0,0.0,155.59800005,25.8329999445,0.0,0.0,1.0,1.0,0.0,0.0,2584.738999844,0.0,0.0,50.0,1,-1,1,-1,1,0,1,-1,-1,-1,-1,-1,-1,1.9999999999999998
54,for_loops,for_loop_with_range_iterate_over_string,easy,"def count_vowels(word):
    count = 0
    vowels = 'aeiou'
    for i in range(len(word)):
        if word[i].lower() in vowels:
            count += 1
    return count

# Example usage:
print(count_vowels('umbrella')) # Outputs: 3","Students should be familiar with for loops, the range function, and basic string operations.",Convert the input string to lowercase to simplify checking and use a loop to count vowels.,"Write a Python program that asks the user to input a word and then uses a for loop with range to count the number of vowels ('a', 'e', 'i', 'o', 'u') in the word. The program should print the total number of vowels found.",`count_vowels('umbrella')`,`3` because there are 3 vowels in 'umbrella'.,0,17,9,9,4,4,4,0,0,17,4,0,96.29028110089925,Student_7,2,2,4,2,586,14.0,700.0,591.351999,0.8459971373390558,143.0,471.0,0.8771428571428571,0.0,21.0,15.0,28.0,7.0,69.0,12.0,41.0,11.0,14.0,29.0,59.0,2.0,10.0,20.0,13.0,15.0,8.0,36.0,21.0,114.0,7.0,10.0,6.0,2.0,16.0,2.0,1.0,13.0,9.0,4.0,17.0,1.0,4.0,0.0,12.0,3.0,1.0,14.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,6,5,10.0,10.0,3.0,15.0,2.0,25559.08799997967,25.0720666726,1.297999978,2.0,2.0,2.0,2.0,0.0,37488.0229998825,22.3030000925,0.0,100.0,-1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,-1,0.8
